"","Country","Region","Market","Product","Date","Open","High","Low","Close","Currency"
"","Nigeria","Market Average","Market Average","sorghum","2012-09-01","6951.75","7397.71","6378.33","6408.73","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2012-10-01","6265.54","6714.25","5839.01","6213.13","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2012-11-01","6244.34","6629.37","5847.63","6334.57","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2012-12-01","6370.1","6740.84","5849.24","5871.04","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2013-01-01","5858.28","6207.37","5493.92","5713.27","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2013-02-01","5642.98","5998.46","5320.84","5851.81","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2013-03-01","5993.62","6555.88","5671.01","6532.53","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2013-04-01","6733.62","7124","6343.7","6498.46","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2013-05-01","6622.7","6988.88","6246.49","6751.62","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2013-06-01","6818.57","7198.02","6451.26","7017.08","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2013-07-01","7203.56","7583.3","6824.38","7004.64","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2013-08-01","7051.36","7421.96","6641.84","6892.11","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2013-09-01","6932.55","7290.11","6564.42","6827.17","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2013-10-01","6844.94","7177.18","6420.99","6535.78","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2013-11-01","6544","6908.94","6122.27","6332.03","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2013-12-01","6286.98","6611.23","5965.29","6273.04","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2014-01-01","6332.26","6679.31","6010.88","6537.55","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2014-02-01","6647.15","6967.38","6288.5","6427.15","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2014-03-01","6490.62","6797.96","6189","6612.54","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2014-04-01","6661.74","6962.81","6275.26","6303.59","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2014-05-01","6335.91","6627.24","6043.94","6307.45","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2014-06-01","6304.13","6579.55","6029.09","6282.59","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2014-07-01","6346.78","6618.28","6079.22","6314.8","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2014-08-01","6363.31","6626.14","6024.36","6169.85","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2014-09-01","6195.76","6463.62","5844.84","5963.4","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2014-10-01","5925.67","6193.03","5660.57","6002.4","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2014-11-01","6068.84","6327.98","5789.15","5953.22","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2014-12-01","5992.41","6243.31","5709.71","5823.51","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2015-01-01","5836.79","6082.95","5092.44","5117.95","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2015-02-01","4992.87","5264.42","4637.7","4780.64","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2015-03-01","4686.69","4936.97","4402.31","4752.6","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2015-04-01","4789.61","5165.55","4543.87","5113.46","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2015-05-01","5267.28","5555.92","4990.3","5386.52","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2015-06-01","5528.55","5806.45","5176.7","5246.25","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2015-07-01","5245.7","5517.6","4974.55","5273.71","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2015-08-01","5307.48","5567.03","5041.39","5243.74","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2015-09-01","5293.14","5573.74","5042","5375.33","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2015-10-01","5442.69","5724.04","5185.1","5468.16","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2015-11-01","5570.64","5852.82","5294.8","5493.59","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2015-12-01","5544.41","5926.11","5250.33","5734.69","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2016-01-01","5867.8","6222.06","5551.01","6022.66","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2016-02-01","6149.37","6705.52","5839.91","6650.53","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2016-03-01","6877.2","7374.02","6506.95","7125.17","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2016-04-01","7398.29","7878.45","6988.63","7504.72","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2016-05-01","7722.76","9198.09","7306.42","9181.04","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2016-06-01","9807.58","11162.99","9125.81","11070.63","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2016-07-01","11904.56","12859.97","11038.19","11701.27","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2016-08-01","12050.77","13846","11202.99","13752.18","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2016-09-01","14522.15","15689.43","13446.45","15067.37","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2016-10-01","15785.33","16954.17","14525.24","15266.81","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2016-11-01","15491.41","16659.9","14147.53","15310.62","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2016-12-01","15455.05","16553.62","14195.45","14874.91","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2017-01-01","15014.3","16146.35","13993.36","15157.16","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2017-02-01","15218.71","16206.99","14165.6","14745.13","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2017-03-01","14887.34","15806.74","13998.55","14660.78","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2017-04-01","14696.83","15691.52","13845.74","14800.98","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2017-05-01","15016.07","16088.52","14197.31","15793.51","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2017-06-01","16205.21","17092.06","15316.67","16039.74","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2017-07-01","16360.73","17201.07","15494.43","16064.02","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2017-08-01","16141.91","17005.45","15285.45","16159.97","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2017-09-01","16329.63","17137.17","15371.54","15726.68","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2017-10-01","15775.12","16577.31","13965.71","14105.05","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2017-11-01","13799.63","14601.33","12428.85","12448.6","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2017-12-01","12130.98","12895.21","11139.41","11194.71","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2018-01-01","10922.89","11630.94","10236.54","10789.84","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2018-02-01","10698.2","11353.26","10065.98","10545.34","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2018-03-01","10559.41","11422.32","9912.43","10913.66","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2018-04-01","11148.13","11851.38","10531.35","11462.67","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2018-05-01","11656.29","12280.75","11031.23","11539.82","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2018-06-01","11730.64","12779.05","11123.82","12387.95","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2018-07-01","12683.05","13361.23","11355.78","11658.8","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2018-08-01","11630.78","12308.19","10526.29","10621.71","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2018-09-01","10411.28","11436.52","9772.18","11108.88","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2018-10-01","11370.88","12052.99","10454.78","10557.54","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2018-11-01","10499.49","11152.31","9494.89","9684.47","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2018-12-01","9527.41","10155.26","8804.83","9177.87","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2019-01-01","9053.42","9618.95","8438.74","8754.6","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2019-02-01","8741.83","9255.06","8195.53","8398.34","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2019-03-01","8300.05","8807.3","7814.95","8243.22","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2019-04-01","8284.69","8735.98","7790.17","8235.38","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2019-05-01","8268.76","8704.91","7752.13","7808.1","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2019-06-01","7802.17","8210.58","7384.14","7494.15","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2019-07-01","7405.99","7785.1","6997.9","7059.63","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2019-08-01","7041.66","7398.1","6690.09","7185.37","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2019-09-01","7220.31","7662.31","6864.04","7514.53","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2019-10-01","7691.03","8155.41","7289.97","8036.47","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2019-11-01","8254.21","8683.57","7465.51","7678.4","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2019-12-01","7707.5","8125.55","7235.07","7591.74","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2020-01-01","7625.68","8029.52","7176.16","7507.5","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2020-02-01","7537.21","8043.3","7147.37","7791.64","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2020-03-01","7933.51","9150.93","7517.83","9138.84","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2020-04-01","9644.53","10469.43","9040.68","10314.21","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2020-05-01","10905.03","11588.55","10227.22","11094.02","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2020-06-01","11409.9","12708.67","10744.35","12536.09","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2020-07-01","13137.98","14922.8","12278.97","14894.32","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2020-08-01","15909.33","17119.78","14810.44","16592.61","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2020-09-01","17453","19703.66","16262.93","19276.99","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2020-10-01","20333.28","21784.44","17340.18","17626.19","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2020-11-01","17607.25","18993.95","15419.21","15596.88","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2020-12-01","15134.26","16496.09","13774.09","15522.12","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2021-01-01","15621.23","17568.4","14436.23","17288.27","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2021-02-01","18027.21","19424.69","16643.74","18188.1","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2021-03-01","18651.96","19998.15","17340.52","18698.2","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2021-04-01","19088.8","20346.58","17834.56","19190.02","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2021-05-01","19408.78","20614.18","18212.12","19722.98","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2021-06-01","20140.93","21703.07","18981.06","20774.62","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2021-07-01","21112.09","22560.83","19846.32","21974.31","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2021-08-01","22814.28","24784.34","21414.25","23700.86","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2021-09-01","24363.1","25777.5","22730.74","22901.32","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2021-10-01","23052.19","24370.29","21501.26","21757.21","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2021-11-01","21445.62","22688.77","20112.31","20525.96","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2021-12-01","20492.91","21688.33","19224.63","20102.74","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2022-01-01","19998.95","21639.12","18872.55","21409.62","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2022-02-01","22015.32","23211.48","20726.2","21176.51","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2022-03-01","21327.48","22472.02","20180.46","21410.63","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2022-04-01","21678.66","22770.4","20581.34","21658.26","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2022-05-01","21844.74","22910.61","20434.7","20758.37","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2022-06-01","20747.92","21775.81","19725.63","21012.65","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2022-07-01","21127.55","22131.32","20131.73","21276.45","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2022-08-01","21655.6","22633.46","20557.86","20863.55","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2022-09-01","20855.59","21829.27","19881.3","20640.18","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2022-10-01","20787.17","21726.79","19838.47","21010.53","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2022-11-01","21241.3","22253.65","20258.05","20851.93","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2022-12-01","21039.99","21944.85","19912.71","20535.86","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2023-01-01","20588.4","21526.73","19253.34","19610.79","NGN"
"","Nigeria","Market Average","Market Average","sorghum","2023-02-01","19515.8","20410.42","18510.19","19565.89","NGN"
